;Date;Channel;Duration;User
22674;01/12/20;Fiction;17;100015
22675;24/10/20;Sport;21;100035
22676;02/09/20;News;1;100019
22677;23/05/20;Sport;82;100016
22678;20/10/20;Sport;77;100017
22679;01/02/20;Movies;10;100044
22680;13/05/20;News;9;100030
22681;17/04/20;News;2;100048
22682;12/05/20;Movies;7;100019
22683;20/10/20;News;11;100033
22684;05/07/20;News;0;100020
22685;03/08/20;Movies;2;100037
22686;18/12/20;Fiction;16;100042
22687;23/05/20;Movies;40;100023
22688;25/02/20;Fiction;29;100009
22689;12/09/20;Sport;23;100048
22690;17/09/20;Movies;46;100005
22691;25/11/20;News;12;100018
22692;12/08/20;Fiction;26;100043
22693;03/03/20;News;11;100007
22694;29/10/20;Movies;2;100007
22695;17/02/20;Movies;8;100034
22696;09/01/20;News;9;100010
22697;10/02/20;Movies;0;100036
22698;08/08/20;Fiction;28;100047
22699;26/08/20;Movies;11;100010
22700;20/05/20;Movies;3;100046
22701;06/12/20;Sport;42;100047
22702;17/05/20;Sport;51;100011
22703;11/08/20;Sport;0;100026
22704;22/03/20;Movies;1;100002
22705;13/12/20;Sport;40;100020
22706;17/02/20;Fiction;13;100003
22707;11/02/20;Fiction;12;100020
22708;16/11/20;Movies;27;100019
22709;19/01/20;Sport;15;100004
22710;08/11/20;News;15;100036
22711;13/05/20;News;0;100049
22712;17/06/20;Fiction;25;100030
22713;26/12/20;News;6;100046
22714;29/12/20;Sport;26;100032
22715;13/12/20;News;12;100006
22716;02/01/20;Sport;35;100016
22717;26/05/20;News;12;100031
22718;13/03/20;News;17;100027
22719;27/08/20;News;0;100042
22720;23/08/20;Fiction;26;100036
22721;18/08/20;Sport;23;100037
22722;01/12/20;Sport;3;100019
22723;27/07/20;Fiction;2;100019
22724;13/03/20;Movies;9;100021
22725;30/06/20;News;4;100010
22726;17/02/20;Movies;7;100048
22727;17/04/20;Sport;0;100024
22728;11/04/20;Sport;59;100027
22729;13/04/20;Sport;19;100045
22730;25/07/20;Movies;7;100020
22731;10/07/20;Movies;8;100006
22732;14/02/20;Sport;54;100044
22733;12/04/20;Sport;12;100032
22734;27/08/20;Fiction;16;100035
22735;22/02/20;Sport;21;100026
22736;06/07/20;Movies;48;100028
22737;14/10/20;Fiction;10;100031
22738;21/01/20;Fiction;0;100040
22739;17/08/20;Fiction;22;100011
22740;09/01/20;News;11;100011
22741;29/09/20;Sport;2;100006
22742;16/12/20;Movies;25;100001
22743;11/01/20;Sport;22;100035
22744;22/10/20;News;9;100001
22745;03/09/20;Fiction;19;100026
22746;15/11/20;Sport;14;100046
22747;17/11/20;Fiction;4;100003
22748;03/08/20;Sport;9;100009
22749;04/12/20;Sport;48;100007
22750;27/07/20;News;10;100032
22751;08/11/20;News;14;100023
22752;14/02/20;Movies;114;100025
22753;17/02/20;News;2;100043
22754;26/01/20;Fiction;2;100011
22755;19/07/20;Sport;37;100001
22756;08/08/20;Sport;23;100007
22757;25/07/20;News;11;100019
22758;09/02/20;Movies;11;100004
22759;07/06/20;Sport;10;100005
22760;03/08/20;News;6;100037
22761;19/05/20;Movies;3;100023
22762;11/05/20;Fiction;16;100042
22763;20/05/20;Movies;0;100044
22764;26/11/20;Fiction;18;100020
22765;09/11/20;Fiction;15;100018
22766;08/12/20;Movies;7;100039
22767;10/01/20;News;1;100001
22768;16/07/20;News;6;100015
22769;15/09/20;News;3;100012
22770;08/11/20;News;17;100012
22771;23/12/20;Fiction;17;100018
22772;11/09/20;Movies;3;100036
22773;29/08/20;Movies;1;100019
22774;27/12/20;Movies;55;100017
22775;19/03/20;Movies;5;100030
22776;29/02/20;Fiction;0;100020
22777;01/03/20;Movies;3;100044
22778;20/04/20;Sport;15;100034
22779;24/11/20;Sport;125;100044
22780;28/09/20;Movies;7;100010
22781;29/11/20;Fiction;18;100042
22782;29/05/20;News;3;100049
22783;12/06/20;Fiction;25;100042
22784;05/09/20;News;4;100043
22785;22/09/20;News;8;100004
22786;31/07/20;News;3;100015
22787;23/02/20;Sport;45;100047
22788;31/10/20;Sport;9;100028
22789;26/07/20;News;12;100021
22790;09/05/20;Fiction;29;100017
22791;17/02/20;Movies;1;100023
22792;16/07/20;Movies;2;100034
22793;30/03/20;News;14;100021
22794;31/10/20;Sport;4;100041
22795;24/11/20;Sport;0;100048
22796;30/06/20;News;1;100027
22797;20/09/20;News;7;100008
22798;19/01/20;Movies;38;100035
22799;17/05/20;Sport;44;100006
22800;10/09/20;Sport;6;100004
22801;05/05/20;Sport;82;100035
22802;11/06/20;Sport;0;100033
22803;02/09/20;News;8;100023
22804;22/08/20;Sport;17;100031
22805;27/08/20;Movies;9;100014
22806;14/04/20;Movies;6;100045
22807;21/04/20;Movies;14;100042
22808;13/08/20;Movies;37;100023
22809;20/09/20;Fiction;30;100026
22810;16/07/20;News;4;100034
22811;19/06/20;Fiction;21;100028
22812;06/09/20;Movies;60;100006
22813;24/06/20;Movies;31;100007
22814;30/03/20;Fiction;28;100046
22815;08/02/20;News;4;100037
22816;07/02/20;Sport;36;100044
22817;07/04/20;Movies;5;100002
22818;29/10/20;Fiction;8;100024
22819;23/06/20;News;3;100046
22820;19/04/20;News;4;100034
22821;01/05/20;Movies;2;100008
22822;28/02/20;News;14;100000
22823;13/10/20;Fiction;13;100026
22824;30/06/20;Fiction;5;100047
22825;29/11/20;Sport;12;100021
22826;11/09/20;Movies;11;100041
22827;09/02/20;Sport;22;100033
22828;10/08/20;Sport;2;100003
22829;07/03/20;Fiction;3;100017
22830;09/08/20;News;11;100041
22831;23/08/20;News;17;100043
22832;19/09/20;Sport;47;100010
22833;10/03/20;News;10;100005
22834;29/02/20;Sport;21;100034
22835;19/02/20;Sport;3;100028
22836;11/04/20;Movies;82;100027
22837;31/05/20;Fiction;18;100001
22838;07/05/20;Sport;7;100010
22839;11/02/20;Sport;10;100024
22840;19/08/20;Sport;29;100002
22841;09/05/20;Fiction;11;100032
22842;16/07/20;Sport;6;100034
22843;07/11/20;Movies;9;100034
22844;19/03/20;Fiction;20;100027
22845;22/05/20;Sport;6;100029
22846;13/08/20;Fiction;9;100037
22847;23/02/20;Fiction;16;100016
22848;19/04/20;Sport;22;100015
22849;12/08/20;Fiction;24;100026
22850;12/11/20;Fiction;20;100029
22851;14/01/20;News;9;100003
22852;26/08/20;Sport;28;100020
22853;03/05/20;Sport;21;100024
22854;21/09/20;Fiction;28;100004
22855;27/11/20;Sport;33;100027
22856;09/03/20;News;8;100030
22857;24/09/20;News;14;100036
22858;19/02/20;News;13;100034
22859;07/02/20;Fiction;6;100043
22860;28/09/20;Fiction;15;100037
22861;07/07/20;News;17;100031
22862;02/01/20;Fiction;17;100020
22863;21/02/20;News;2;100022
22864;24/07/20;Sport;56;100039
22865;16/08/20;Fiction;23;100007
22866;02/04/20;News;15;100040
22867;26/06/20;Fiction;5;100023
22868;22/05/20;Movies;39;100028
22869;24/03/20;Fiction;2;100019
22870;16/08/20;Fiction;4;100015
22871;25/04/20;Fiction;10;100022
22872;17/01/20;Movies;16;100008
22873;29/04/20;Fiction;7;100024
22874;15/04/20;Movies;48;100011
22875;04/08/20;Movies;11;100009
22876;21/01/20;Movies;8;100026
22877;11/01/20;Sport;12;100039
22878;29/05/20;Movies;40;100049
22879;29/10/20;Fiction;11;100018
22880;06/12/20;Movies;8;100021
22881;21/08/20;Fiction;23;100039
22882;26/12/20;Movies;17;100034
22883;10/04/20;Movies;27;100009
22884;06/07/20;Sport;50;100028
22885;07/12/20;Sport;13;100016
22886;09/09/20;Fiction;20;100031
22887;11/11/20;News;0;100027
22888;28/12/20;News;11;100001
22889;27/06/20;Movies;1;100035
22890;22/07/20;Sport;44;100017
22891;17/02/20;News;1;100000
22892;05/10/20;Movies;8;100037
22893;02/04/20;Movies;63;100036
22894;30/01/20;News;1;100023
22895;13/12/20;Sport;19;100021
22896;22/04/20;Sport;13;100017
22897;07/01/20;Movies;2;100044
22898;27/07/20;News;13;100000
22899;11/02/20;Fiction;14;100008
22900;28/09/20;Sport;11;100041
22901;25/10/20;Fiction;26;100029
22902;07/04/20;Sport;35;100025
22903;16/01/20;Fiction;9;100039
22904;22/08/20;Movies;11;100010
22905;02/10/20;Sport;147;100037
22906;08/01/20;News;8;100009
22907;30/03/20;Fiction;26;100039
22908;30/12/20;Movies;10;100003
22909;30/10/20;News;9;100022
22910;07/06/20;Movies;2;100019
22911;06/05/20;Sport;51;100017
22912;25/12/20;Movies;3;100042
22913;02/12/20;Movies;45;100002
22914;15/02/20;News;8;100011
22915;18/02/20;Fiction;8;100006
22916;07/11/20;News;0;100046
22917;21/08/20;Sport;28;100029
22918;17/10/20;Movies;9;100045
22919;16/10/20;Fiction;24;100003
22920;12/12/20;Movies;8;100024
22921;29/03/20;Sport;4;100041
22922;24/08/20;Sport;130;100031
22923;03/10/20;News;7;100024
22924;11/06/20;Movies;50;100043
22925;28/06/20;Movies;8;100034
22926;16/02/20;Fiction;28;100046
22927;27/06/20;Movies;9;100021
22928;11/02/20;Fiction;3;100012
22929;13/03/20;News;8;100012
22930;04/05/20;Movies;1;100040
22931;28/01/20;Sport;19;100016
22932;31/10/20;Sport;13;100046
22933;28/04/20;Fiction;21;100008
22934;04/03/20;Movies;1;100019
22935;17/02/20;News;7;100044
22936;10/12/20;Fiction;10;100047
22937;25/01/20;Movies;51;100031
22938;06/03/20;News;8;100039
22939;10/12/20;Fiction;18;100012
22940;01/11/20;Sport;23;100027
22941;03/10/20;Movies;68;100040
22942;22/10/20;Movies;2;100023
22943;11/10/20;News;15;100028
22944;08/09/20;Movies;96;100014
22945;23/09/20;Movies;15;100034
22946;11/03/20;Movies;11;100013
22947;24/11/20;Movies;30;100046
22948;08/12/20;Fiction;16;100015
22949;07/11/20;News;15;100036
22950;19/03/20;Fiction;24;100038
22951;29/07/20;Fiction;15;100019
22952;17/08/20;Sport;17;100006
22953;02/09/20;Sport;12;100023
22954;12/03/20;Sport;20;100023
22955;09/04/20;Movies;15;100011
22956;24/06/20;News;6;100012
22957;23/10/20;Sport;12;100019
22958;15/09/20;Movies;5;100040
22959;17/04/20;Fiction;2;100015
22960;11/01/20;News;1;100001
22961;19/02/20;Sport;61;100038
22962;06/09/20;Sport;69;100027
22963;11/03/20;News;8;100023
22964;10/11/20;Sport;18;100020
22965;28/01/20;Fiction;29;100044
22966;10/02/20;Movies;4;100005
22967;01/04/20;Movies;5;100032
22968;20/05/20;Movies;3;100039
22969;27/11/20;Movies;88;100043
22970;06/05/20;News;6;100030
22971;15/09/20;News;10;100035
22972;11/01/20;News;0;100033
22973;09/11/20;Sport;24;100027
22974;02/02/20;Sport;16;100006
22975;13/08/20;Sport;85;100049
22976;08/01/20;Fiction;27;100031
22977;11/04/20;Fiction;5;100009
22978;17/10/20;Movies;11;100035
22979;07/11/20;Movies;51;100003
22980;29/06/20;Movies;106;100049
22981;31/07/20;News;15;100004
22982;08/03/20;Fiction;17;100049
22983;07/04/20;Fiction;15;100040
22984;08/05/20;News;15;100027
22985;10/06/20;Fiction;24;100017
22986;24/04/20;Movies;4;100019
22987;03/07/20;News;11;100003
22988;04/01/20;Fiction;20;100012
22989;23/09/20;Sport;6;100015
22990;21/04/20;Sport;145;100030
22991;26/11/20;Movies;7;100037
22992;30/04/20;Fiction;18;100015
22993;25/03/20;News;13;100023
22994;25/04/20;News;0;100031
22995;26/02/20;News;11;100037
22996;27/06/20;Movies;10;100008
22997;24/04/20;News;6;100034
22998;30/07/20;Fiction;13;100010
22999;26/05/20;Movies;6;100023
23000;07/08/20;News;6;100015
23001;28/04/20;Sport;25;100032
23002;14/05/20;Movies;6;100010
23003;02/03/20;Fiction;29;100040
23004;27/06/20;News;17;100033
23005;31/01/20;Movies;62;100035
23006;07/07/20;Movies;11;100011
23007;03/10/20;News;16;100010
23008;20/05/20;Sport;35;100044
23009;26/08/20;News;2;100049
23010;06/02/20;News;6;100046
23011;23/05/20;Movies;37;100033
23012;18/01/20;Movies;19;100009
23013;14/01/20;Movies;6;100035
23014;05/06/20;News;18;100013
23015;10/04/20;Sport;135;100038
23016;20/10/20;Fiction;6;100007
23017;14/05/20;Movies;8;100030
23018;29/06/20;News;9;100002
23019;01/04/20;Movies;10;100014
23020;27/07/20;Sport;30;100043
23021;29/05/20;News;14;100002
23022;12/12/20;Sport;3;100013
23023;12/09/20;Fiction;25;100042
23024;17/02/20;Movies;9;100011
23025;28/10/20;Sport;51;100030
23026;16/05/20;Sport;32;100036
23027;11/11/20;Fiction;9;100003
23028;05/09/20;Fiction;24;100014
23029;31/01/20;Fiction;10;100041
23030;22/04/20;Fiction;28;100048
23031;21/12/20;News;4;100025
23032;30/04/20;Fiction;14;100048
23033;10/01/20;News;3;100019
23034;05/05/20;News;0;100044
23035;21/07/20;Movies;4;100036
23036;09/10/20;Fiction;30;100006
23037;21/01/20;Movies;6;100020
23038;29/01/20;Movies;9;100045
23039;25/10/20;Fiction;7;100047
23040;01/07/20;Sport;47;100019
23041;18/12/20;Fiction;12;100049
23042;18/12/20;Sport;44;100029
23043;18/09/20;Movies;18;100048
23044;25/09/20;News;1;100001
23045;05/11/20;Fiction;5;100046
23046;04/11/20;Sport;30;100013
23047;24/08/20;Movies;51;100032
23048;30/01/20;Movies;8;100047
23049;27/12/20;News;17;100042
23050;15/09/20;News;4;100002
23051;03/09/20;Sport;38;100022
23052;14/07/20;News;9;100019
23053;22/07/20;Fiction;12;100035
23054;17/12/20;Fiction;11;100030
23055;22/02/20;Movies;6;100013
23056;10/05/20;Movies;42;100030
23057;18/05/20;Movies;0;100010
23058;03/06/20;News;5;100006
23059;05/03/20;Sport;28;100037
23060;26/04/20;Sport;16;100010
23061;23/03/20;Movies;7;100004
23062;04/08/20;Movies;12;100042
23063;20/09/20;News;2;100023
23064;19/11/20;Movies;2;100021
23065;03/07/20;News;15;100021
23066;04/08/20;Fiction;18;100044
23067;21/05/20;Fiction;21;100004
23068;07/07/20;Movies;4;100034
23069;26/07/20;Movies;4;100037
23070;20/02/20;Movies;36;100010
23071;16/03/20;Fiction;6;100046
23072;23/04/20;News;18;100024
23073;27/09/20;Sport;0;100047
23074;29/05/20;Sport;34;100044
23075;04/10/20;Fiction;9;100037
23076;06/01/20;Fiction;20;100043
23077;06/03/20;Fiction;19;100034
23078;03/03/20;Fiction;12;100047
23079;07/08/20;News;15;100007
23080;10/06/20;News;6;100014
23081;23/01/20;News;16;100004
23082;21/02/20;Sport;41;100027
23083;03/01/20;Movies;8;100031
23084;04/08/20;Sport;11;100025
23085;13/10/20;News;15;100028
23086;04/01/20;Sport;82;100004
23087;02/02/20;Sport;37;100018
23088;29/01/20;Fiction;1;100041
23089;01/11/20;Fiction;11;100014
23090;02/05/20;News;14;100043
23091;23/11/20;Fiction;27;100035
23092;10/08/20;Movies;7;100029
23093;24/04/20;News;14;100001
23094;11/06/20;News;15;100012
23095;14/11/20;Movies;2;100022
23096;01/10/20;News;8;100002
23097;13/10/20;News;17;100031
23098;20/03/20;Movies;5;100016
23099;08/02/20;News;1;100014
23100;07/06/20;Sport;30;100011
23101;21/07/20;News;0;100031
23102;11/05/20;Movies;1;100015
23103;30/06/20;Movies;0;100007
23104;09/05/20;Movies;5;100034
23105;09/02/20;Sport;0;100042
23106;22/01/20;Fiction;27;100029
23107;29/03/20;News;13;100045
23108;26/01/20;Movies;43;100009
23109;25/02/20;Movies;10;100029
23110;20/03/20;Fiction;18;100028
23111;11/05/20;News;10;100039
23112;15/07/20;Sport;5;100047
23113;17/09/20;Sport;37;100005
23114;23/12/20;Sport;19;100025
23115;02/05/20;Fiction;25;100029
23116;22/04/20;Movies;116;100030
23117;12/09/20;Fiction;14;100005
23118;28/09/20;Movies;0;100034
23119;19/09/20;Fiction;11;100006
23120;31/03/20;Movies;11;100036
23121;18/08/20;Sport;42;100024
23122;08/07/20;Sport;48;100005
23123;06/09/20;Fiction;9;100013
23124;04/01/20;Movies;60;100045
23125;23/09/20;News;9;100013
23126;20/04/20;Fiction;1;100048
23127;09/02/20;Fiction;13;100045
23128;04/03/20;Fiction;14;100028
23129;22/06/20;Sport;18;100011
23130;25/12/20;Fiction;1;100016
23131;20/08/20;Fiction;27;100016
23132;26/01/20;Fiction;10;100010
23133;06/01/20;Sport;49;100043
23134;09/10/20;Movies;5;100024
23135;14/08/20;Fiction;20;100027
23136;05/03/20;Sport;24;100000
23137;26/03/20;Movies;19;100046
23138;27/12/20;News;18;100020
23139;04/12/20;Movies;76;100041
23140;31/07/20;Movies;28;100003
23141;01/04/20;Sport;4;100013
23142;25/06/20;Fiction;25;100048
23143;02/02/20;Sport;7;100015
23144;10/09/20;Sport;41;100030
23145;15/06/20;Fiction;3;100033
23146;04/07/20;Movies;61;100016
23147;10/07/20;Sport;20;100045
23148;05/12/20;Movies;5;100001
23149;22/07/20;News;12;100049
23150;12/05/20;News;15;100049
23151;02/05/20;Fiction;17;100030
23152;15/03/20;News;3;100012
23153;13/05/20;Sport;30;100021
23154;22/03/20;News;10;100001
23155;07/07/20;News;6;100045
23156;26/01/20;Fiction;0;100036
23157;09/06/20;Movies;18;100025
23158;21/05/20;Movies;8;100011
23159;07/08/20;Fiction;28;100024
23160;02/01/20;Fiction;20;100049
23161;14/11/20;Movies;0;100039
23162;29/08/20;Sport;8;100014
23163;18/06/20;Movies;80;100012
23164;03/04/20;Sport;92;100028
23165;04/08/20;Fiction;16;100049
23166;26/09/20;Fiction;2;100032
23167;23/06/20;Sport;78;100019
23168;09/08/20;Sport;9;100049
23169;06/08/20;News;9;100003
23170;08/02/20;News;7;100009
23171;09/08/20;News;3;100024
23172;06/03/20;Movies;2;100021
23173;18/10/20;Movies;14;100010
23174;21/03/20;Movies;96;100028
23175;05/03/20;Fiction;1;100041
23176;30/12/20;Movies;3;100039
23177;12/05/20;News;10;100009
23178;22/11/20;News;3;100006
23179;01/05/20;Movies;10;100041
23180;14/07/20;Sport;20;100025
23181;24/03/20;Movies;4;100014
23182;27/12/20;Sport;49;100048
23183;01/06/20;Fiction;13;100009
23184;29/12/20;Movies;4;100026
23185;13/01/20;Sport;4;100022
23186;19/07/20;News;4;100032
23187;25/05/20;News;15;100042
23188;11/04/20;Fiction;7;100045
23189;01/08/20;Movies;7;100009
23190;25/03/20;Movies;3;100040
23191;18/04/20;Sport;7;100019
23192;17/07/20;Movies;4;100010
23193;18/01/20;Movies;0;100004
23194;22/05/20;Movies;72;100003
23195;15/04/20;Fiction;16;100042
23196;15/10/20;News;9;100012
23197;09/04/20;Sport;63;100041
23198;25/09/20;Sport;7;100023
23199;06/10/20;Fiction;17;100016
23200;20/04/20;Fiction;23;100024
23201;04/02/20;Fiction;15;100030
23202;29/02/20;News;8;100009
23203;24/11/20;News;1;100032
23204;29/04/20;Movies;110;100049
23205;03/06/20;Fiction;19;100034
23206;11/10/20;Movies;5;100033
23207;07/01/20;Fiction;25;100046
23208;30/05/20;Fiction;26;100029
23209;02/01/20;Movies;0;100011
23210;07/07/20;Fiction;14;100002
23211;10/04/20;Fiction;16;100005
23212;06/03/20;News;7;100016
23213;10/06/20;Movies;26;100040
23214;01/06/20;Movies;3;100038
23215;22/03/20;Fiction;5;100041
23216;12/11/20;Movies;1;100046
23217;15/03/20;Fiction;27;100027
23218;13/11/20;Fiction;10;100046
23219;23/10/20;Fiction;21;100000
23220;03/12/20;Sport;112;100010
23221;25/03/20;Fiction;26;100046
23222;15/03/20;Fiction;26;100045
23223;22/02/20;News;4;100010
23224;05/03/20;News;3;100047
23225;04/11/20;Fiction;7;100017
23226;10/07/20;Sport;13;100015
23227;23/09/20;Movies;0;100015
23228;24/05/20;News;6;100034
23229;14/09/20;Fiction;29;100035
23230;25/05/20;News;6;100003
23231;12/05/20;Sport;44;100002
23232;08/01/20;Sport;11;100047
23233;12/02/20;News;1;100000
23234;21/11/20;Movies;7;100022
23235;05/03/20;Sport;15;100012
23236;21/12/20;News;7;100018
23237;29/11/20;Fiction;0;100004
23238;14/08/20;Fiction;10;100005
23239;13/04/20;News;16;100032
23240;27/02/20;Sport;30;100018
23241;10/02/20;Movies;9;100010
23242;23/07/20;News;8;100003
23243;11/03/20;Fiction;28;100032
23244;16/04/20;Sport;14;100026
23245;19/07/20;Fiction;10;100042
23246;19/03/20;Movies;0;100029
23247;19/04/20;Sport;21;100004
23248;22/09/20;News;12;100048
23249;10/02/20;Fiction;4;100002
23250;17/02/20;Fiction;21;100020
23251;13/11/20;Fiction;25;100023
23252;25/04/20;Sport;4;100040
23253;28/08/20;Movies;4;100020
23254;09/01/20;News;0;100037
23255;29/09/20;Sport;7;100044
23256;07/01/20;News;4;100002
23257;03/12/20;Movies;5;100015
23258;15/12/20;Movies;7;100014
23259;18/06/20;Fiction;5;100039
23260;05/01/20;News;6;100041
23261;25/09/20;Fiction;13;100043
23262;23/10/20;Movies;11;100010
23263;27/08/20;Sport;23;100041
23264;14/12/20;Sport;15;100045
23265;16/07/20;Sport;14;100047
23266;12/10/20;Fiction;7;100045
23267;17/07/20;News;9;100029
23268;13/07/20;Fiction;18;100002
23269;16/11/20;Movies;16;100013
23270;07/03/20;Fiction;9;100025
23271;01/05/20;Sport;24;100017
23272;30/07/20;News;10;100001
23273;13/07/20;News;10;100035
23274;23/11/20;News;11;100012
23275;22/07/20;Fiction;26;100032
23276;18/06/20;Movies;28;100027
23277;03/05/20;News;9;100040
23278;01/11/20;News;6;100023
23279;15/01/20;Sport;28;100038
23280;25/07/20;Sport;25;100042
23281;30/01/20;News;11;100042
23282;14/09/20;Fiction;27;100015
23283;08/03/20;News;14;100040
23284;29/04/20;Fiction;13;100049
23285;22/10/20;Movies;9;100046
23286;28/12/20;News;17;100012
23287;22/05/20;News;6;100005
23288;19/02/20;Sport;37;100044
23289;26/02/20;News;14;100001
23290;29/03/20;Sport;29;100002
23291;29/12/20;Movies;8;100042
23292;29/12/20;Fiction;11;100041
23293;09/03/20;News;12;100014
23294;02/06/20;Movies;11;100023
23295;23/01/20;Fiction;6;100007
23296;14/07/20;Fiction;21;100008
23297;10/09/20;Movies;10;100019
23298;25/02/20;Sport;59;100003
23299;20/06/20;Sport;32;100033
23300;25/08/20;Sport;10;100014
23301;07/04/20;Movies;2;100031
23302;24/01/20;News;10;100033
23303;22/09/20;Movies;2;100044
23304;18/10/20;Fiction;24;100033
23305;19/04/20;Movies;11;100011
23306;10/07/20;Sport;8;100035
23307;22/06/20;Movies;12;100047
23308;20/05/20;News;0;100006
23309;29/08/20;Fiction;16;100022
23310;21/09/20;News;7;100035
23311;08/04/20;Movies;16;100004
23312;03/04/20;News;15;100030
23313;08/10/20;Sport;16;100022
23314;15/11/20;Sport;2;100035
23315;03/03/20;News;4;100046
23316;09/08/20;Movies;1;100040
23317;24/04/20;Movies;9;100016
23318;08/07/20;Fiction;13;100048
23319;22/03/20;Fiction;20;100034
23320;19/12/20;Movies;9;100029
23321;01/10/20;Sport;90;100044
23322;12/01/20;Sport;70;100019
23323;28/06/20;Sport;8;100026
23324;04/12/20;Fiction;3;100045
23325;23/07/20;Fiction;25;100022
23326;31/10/20;Fiction;18;100000
23327;19/11/20;Movies;0;100023
23328;10/11/20;News;4;100019
23329;16/03/20;News;6;100015
23330;02/08/20;Sport;20;100027
23331;28/05/20;News;17;100027
23332;08/04/20;News;2;100017
23333;31/08/20;Fiction;24;100005
23334;14/10/20;Sport;22;100009
